Date,Close,High,Low,Open,Volume,Daily_Return,RSI,MA5,MA20,Previous_Return,Price_MA20_Distance,Price_MA5_Distance,MACD,Signal_Line,MACD_Histogram,Tomorrow_Close,Target
2021-10-04,1157.7261962890625,1166.1957202690803,1149.0754144086845,1156.2994941506686,10918552,0.012858174653953336,78.01490163329046,1148.1468994140625,1111.0552124023438,0.001766414733338939,0.042005998771029285,0.008343267642745511,26.34097903689485,22.848151011898796,3.4928280249960544,1181.75341796875,1
2021-10-05,1181.75341796875,1183.0216242133338,1153.7403880823629,1157.2505376163047,13533634,0.020753803236640556,80.52616913607609,1153.6861083984375,1115.2129943847656,0.012858174653953336,0.05966611214093054,0.024328376120672957,28.637247405744574,24.005970290667953,4.631277115076621,1159.4019775390625,0
2021-10-06,1159.4019775390625,1186.6222902143543,1155.4389825506435,1186.6222902143543,10258881,-0.018913793765966913,67.4301810738826,1156.5847900390625,1117.906719970703,0.020753803236640556,0.03711871198828365,0.0024357812105628707,28.32694677833547,24.87016558820146,3.4567811901340093,1165.0860595703125,1
2021-10-07,1165.0860595703125,1177.0204479976474,1162.9573276219362,1175.3219190109808,6336665,0.0049025981854153855,75.7906896206387,1161.39931640625,1121.100927734375,-0.018913793765966913,0.03923387337197792,0.0031743975667821722,28.214450588091267,25.539022588179424,2.675427999911843,1209.8570556640625,1
2021-10-08,1209.8570556640625,1215.8129290316733,1169.207605953432,1170.906015220909,15772493,0.03842720091446439,80.93166146012722,1174.76494140625,1126.6638916015625,0.0049025981854153855,0.07384026832016444,0.029871604966186238,31.376255818733625,26.706469234290267,4.669786584443358,1201.4326171875,0
2021-10-11,1201.4326171875,1231.9366542030143,1198.1263679197398,1223.5124154081877,14768666,-0.006963168447977175,77.19640546003974,1183.5062255859375,1133.0296447753906,0.03842720091446439,0.06037174113451327,0.015146850277603985,32.823854501946926,27.9299462878216,4.893908214125325,1208.2943115234375,1
2021-10-12,1208.2943115234375,1215.1787568517786,1196.269354160262,1197.9678831315707,6682011,0.005711260238631111,76.65089827754464,1188.814404296875,1139.8086791992187,-0.006963168447977175,0.06008519988840044,0.01638599528753515,34.13132362240913,29.17022175473911,4.961101867670017,1220.5911865234375,1
2021-10-13,1220.5911865234375,1231.7103344750674,1208.9737889938256,1213.3671067441883,9959762,0.010177052794774655,74.82743451779565,1201.05224609375,1146.9795043945312,0.005711260238631111,0.06417872494396892,0.016268185246091527,35.74768035641887,30.485713475075062,5.261966881343806,1223.0595703125,1
2021-10-14,1223.0595703125,1230.7818997818822,1217.0810544912147,1223.0369280495506,8623469,0.002022285443575189,76.47131308179053,1212.6469482421876,1153.1437194824218,0.010177052794774655,0.06063064789656858,0.008586688883690519,36.80358385077989,31.749287550216028,5.054296300563859,1226.3206787109375,1
2021-10-18,1226.3206787109375,1243.2597273294034,1205.8034336758178,1208.656838063519,13594479,0.002666352872415123,74.31305313533998,1215.9396728515626,1160.3236083984375,0.002022285443575189,0.056878158674711354,0.008537434949408285,37.47159000662714,32.893748041498256,4.577841965128883,1237.3037109375,1
2021-10-19,1237.3037109375,1246.1356302424738,1226.5016753447112,1233.6577079515857,8833409,0.008956084992473246,74.35727460143525,1223.1138916015625,1167.9665954589843,0.002666352872415123,0.05936566657650655,0.011601388418013281,38.44406930912078,34.00381229502276,4.440257014098016,1223.0595703125,0
2021-10-20,1223.0595703125,1242.2406818392346,1219.0286485058555,1242.2406818392346,12710570,-0.011512242708952458,72.20434519321411,1226.066943359375,1174.66298828125,0.008956084992473246,0.04120039748767712,-0.002452862026142699,37.63158951837795,34.7293677396938,2.902221778684151,1187.7772216796875,0
2021-10-21,1187.7772216796875,1235.5600608138357,1179.0358711096487,1235.2883536749923,20831669,-0.02884761256869739,61.27552813429537,1219.504150390625,1179.0109985351562,-0.011512242708952458,0.007435234408688984,-0.026016253163857583,33.75163492508295,34.53382117677163,-0.7821862516886782,1189.9967041015625,1
2021-10-22,1189.9967041015625,1206.9811582756486,1182.7952658212646,1186.6450498766508,11027475,0.0018686016042102072,61.313582297225295,1212.8915771484376,1182.1248168945312,-0.02884761256869739,0.006659099863676632,-0.01887627342643594,30.504203172821008,33.72789757598151,-3.2236944031605006,1178.4017333984375,0
2021-10-25,1178.4017333984375,1213.819979870448,1163.9989792562783,1213.819979870448,17198417,-0.009743699846529452,55.055879929791885,1203.3077880859375,1184.8219421386718,0.0018686016042102072,-0.005418711885640359,-0.020697991764116574,26.687337861565084,32.31978563309822,-5.632447771533137,1205.237060546875,1
2021-10-26,1205.237060546875,1208.7924943194173,1179.0131308175069,1185.3313994732075,9750178,0.02277264738150553,55.664760922107114,1196.8944580078125,1187.9153686523437,-0.009743699846529452,0.0145815875033104,0.006970207342214874,25.53349697300291,30.96252790107916,-5.429030928076248,1189.9967041015625,0
2021-10-27,1189.9967041015625,1212.3708559531892,1186.6224076116291,1201.1384954973328,9896298,-0.012645111027698719,57.64229129695018,1190.281884765625,1189.712335205078,0.02277264738150553,0.00023902323954261284,-0.00023959086306568622,23.12275562623563,29.394573446110456,-6.271817819874826,1176.952392578125,0
2021-10-28,1176.952392578125,1194.77472717133,1173.283867099268,1186.644837678606,9886181,-0.01096163668225103,52.85897892139419,1188.1169189453126,1191.3145263671875,-0.012645111027698719,-0.012055702731048279,-0.009396824663601588,19.929919114776112,27.50164257984359,-7.571723465067478,1148.713134765625,0
2021-10-29,1148.713134765625,1175.8428779756357,1133.0648156155328,1175.8428779756357,14233025,-0.023993542976399995,33.993379934131696,1179.860205078125,1191.69951171875,-0.01096163668225103,-0.03607148994390974,-0.026398949789511406,14.94858311517396,24.991030686909664,-10.042447571735703,1149.4151611328125,1
2021-11-01,1149.4151611328125,1157.6582624374937,1129.6225892164332,1148.7131311991511,15481114,0.0006111415861287384,35.80877528931812,1174.062890625,1192.0188232421874,-0.023993542976399995,-0.03574076287947925,-0.020993534238243794,10.931474869960084,22.17911952351975,-11.247644653559664,1132.656982421875,0
2021-11-02,1132.656982421875,1154.0347494893902,1130.1433322293192,1152.6759743257276,10569130,-0.014579743923354371,30.422061528758945,1159.546875,1190.765362548828,0.0006111415861287384,-0.04879918576282094,-0.023190000471628225,6.322757859077001,19.0078471906312,-12.685089331554199,1124.8670654296875,0
2021-11-03,1124.8670654296875,1141.353269066621,1114.6310849978502,1135.034999269857,11989430,-0.006877560561654672,24.630902359455618,1146.520947265625,1187.921044921875,-0.014579743923354371,-0.053079267988163537,-0.01888659940106674,2.018467587822215,15.609971270069403,-13.591503682247188,1131.77392578125,1
2021-11-04,1131.77392578125,1134.514118637374,1127.7656464746356,1129.1016597099565,1705656,0.006140156969502986,26.363277758321402,1137.48525390625,1186.5396423339844,-0.006877560561654672,-0.04615582539240526,-0.005021012892594934,-0.8258674694502588,12.322803522165472,-13.148670991615731,1133.1781005859375,1
2021-11-08,1133.1781005859375,1141.3532756603024,1112.5476437566415,1141.081448693073,20337183,0.0012406848865318398,25.648284199520774,1134.3782470703125,1184.9442443847656,0.006140156969502986,-0.04368656503809221,-0.0010579773435135387,-2.9329095672874246,9.271660904274894,-12.204570471562318,1142.123046875,1
2021-11-09,1142.123046875,1145.384011549245,1126.429444729638,1134.5593339553402,15682497,0.007893680864850205,24.847384930624827,1132.91982421875,1181.5575439453125,0.0012406848865318398,-0.033375011883583494,0.008123454510646111,-3.8367455859263373,6.649979606234648,-10.486725192160986,1154.8955078125,1
2021-11-10,1154.8955078125,1158.5641535733516,1133.9480592535028,1139.858648545967,10253470,0.011183086596883829,31.84563326358554,1137.367529296875,1179.2306884765626,0.007893680864850205,-0.02063648860385492,0.015411006613192724,-3.482269849550221,4.623529715077675,-8.105799564627896,1157.0015869140625,1
2021-11-11,1157.0015869140625,1164.2255472479787,1148.3960890914113,1150.4342522284085,10722478,0.0018236100905368868,40.04400770213767,1143.79443359375,1176.6660522460938,0.011183086596883829,-0.01671201892371632,0.011546789293960913,-2.996856397284091,3.0994524926053217,-6.096308889889412,1174.46142578125,1
2021-11-12,1174.46142578125,1177.0204805624614,1158.1110771767962,1160.783343266853,8712341,0.015090591979010304,45.42538377315166,1152.33193359375,1174.3595642089845,0.0018236100905368868,8.673797648528492e-05,0.019204095228434248,-1.189586843883717,2.241644625307514,-3.431231469191231,1167.531982421875,0
2021-11-15,1167.531982421875,1178.5832047502897,1163.9991900791144,1177.5867054893083,4803269,-0.005900102981045596,46.70879254507969,1159.2027099609375,1171.583184814453,0.015090591979010304,-0.0034578871095863883,0.007185345918677255,-0.31285447779214337,1.7307448046875826,-2.043599282479726,1140.4019775390625,0
2021-11-16,1140.4019775390625,1166.2635115241296,1130.030145313062,1164.9273785910239,11337581,-0.023237054994018402,30.403819404730726,1158.85849609375,1167.2872497558594,-0.005900102981045596,-0.02303226752662635,-0.015926464375849436,-1.7866075209046812,1.02727433956913,-2.813881860473811,1115.98974609375,0
2021-11-17,1115.98974609375,1131.819202659116,1114.6309708056715,1131.819202659116,10202029,-0.021406689856845906,28.806680458442543,1151.07734375,1161.2215515136718,-0.023237054994018402,-0.038951916936919906,-0.030482397943774053,-4.868311615608718,-0.1518428514664396,-4.716468764142278,1120.201904296875,1
2021-11-18,1120.201904296875,1127.3127730233773,1109.6715745881545,1114.1781038166205,8505625,0.003774369986703441,32.882512695439075,1143.7174072265625,1156.0786682128905,-0.021406689856845906,-0.0310331510324251,-0.02056058846451503,-6.89126019080436,-1.4997263193340238,-5.391533871470336,1070.584716796875,0
2021-11-22,1070.584716796875,1109.1960026578379,1064.8099816539602,1103.3533407297432,24124307,-0.044293075480123845,29.12629085197534,1122.9420654296875,1150.21904296875,0.003774369986703441,-0.06923405299075591,-0.04662515569116055,-12.355724770335655,-3.6709260095343503,-8.684798760801305,1080.59423828125,1
2021-11-23,1080.59423828125,1087.5692534410966,1045.7875684738456,1056.6801744196864,25326999,0.009349583762341407,32.484125509602364,1105.5545166015625,1144.7489196777344,-0.044293075480123845,-0.056042578677029886,-0.02257715738617716,-15.697714111439154,-6.076283629915311,-9.621430481523843,1064.9912109375,0
2021-11-24,1064.9912109375,1091.4868494573443,1061.4357769402945,1077.9446209027212,16820296,-0.01443930273824845,32.67626321974147,1090.47236328125,1139.0783935546874,0.009349583762341407,-0.06504133783627108,-0.023367077609446896,-19.381876441874056,-8.73740219230706,-10.644474249566995,1129.1016845703125,1
2021-11-25,1129.1016845703125,1133.2006528139436,1067.5954770563671,1074.7742721480843,42401936,0.06019812461773921,50.84147641876951,1093.0947509765624,1135.2716247558594,-0.01443930273824845,-0.005434770015390611,0.03294035906913084,-16.933226508493135,-10.376567055544276,-6.556659452948859,1092.7098388671875,0
2021-11-26,1092.7098388671875,1122.149452357917,1087.6824179851199,1117.7108501017365,15763138,-0.03223079568513276,43.05165149020822,1087.596337890625,1130.4072814941405,0.06019812461773921,-0.03334854900892503,0.004701653360179803,-17.7248505597006,-11.846223756375542,-5.878626803325057,1105.799072265625,1
2021-11-29,1105.799072265625,1132.2948314861248,1086.5953193762673,1104.7121238946838,24325354,0.011978690895660948,45.32443507942179,1094.639208984375,1126.8496154785157,-0.03223079568513276,-0.018680880681626433,0.01019501511516685,-17.09892086365221,-12.896763177830877,-4.202157685821334,1089.44873046875,0
2021-11-30,1089.44873046875,1121.3794713466475,1081.9529437331894,1117.8013949441001,32172299,-0.014785997028714748,41.22661626520624,1096.410107421875,1123.8863952636718,0.011978690895660948,-0.030641588811867848,-0.00634924551132976,-17.717961377739357,-13.861002817812574,-3.856958559926783,1117.3486328125,1
2021-12-01,1117.3486328125,1120.519028933976,1098.3713010103995,1101.9493776790864,10104610,0.025609192579209905,44.046251188488924,1106.881591796875,1122.2830688476563,-0.014785997028714748,-0.004396783816958849,0.009456333083137869,-15.775417304343591,-14.243885715118779,-1.5315315892248123,1124.5272216796875,1
2021-12-02,1124.5272216796875,1130.5736640269113,1114.9027029403865,1118.571348380323,12720411,0.006424663400820707,44.932117076991894,1105.96669921875,1121.8765808105468,0.025609192579209905,0.0023626849106928027,0.016782171175722338,-13.501053265362088,-14.095319225167442,0.5942659598053535,1090.739501953125,0
2021-12-03,1090.739501953125,1131.6153710496726,1087.0029299803193,1131.5700865288095,19222481,-0.03004615546442202,37.568082354271866,1105.5726318359375,1120.1702026367188,0.006424663400820707,-0.026273418641487023,-0.01341669416886726,-14.260602634485394,-14.128375907031032,-0.1322267274543627,1070.06396484375,0
2021-12-06,1070.06396484375,1098.326063585159,1067.5955985919252,1094.2498569399281,10332254,-0.018955522443583006,36.0945820178946,1098.4256103515625,1117.0847045898438,-0.03004615546442202,-0.0420923673494914,-0.025820269702865883,-16.34250777703096,-14.571202281031018,-1.7713054959999415,1078.782470703125,1
2021-12-07,1078.782470703125,1088.814549469748,1068.8862454989733,1076.2008936152106,11235122,0.008147649248844813,40.72152650259816,1096.2923583984375,1114.364923095703,-0.018955522443583006,-0.03193070030751688,-0.015971914390512154,-17.091897289935332,-15.075341282811882,-2.01655600712345,1095.2008056640625,1
2021-12-08,1095.2008056640625,1101.405743762558,1089.8563933091182,1097.9183562650253,8744178,0.015219319377924645,46.792447712921785,1091.86279296875,1112.0188110351562,0.008147649248844813,-0.0151238497084758,0.003057172308469802,-16.174521643162507,-15.295177354882007,-0.8793442882804996,1112.5701904296875,1
2021-12-09,1112.5701904296875,1120.9265028973477,1098.3259314492311,1102.8551026436394,13213547,0.015859543451571145,48.86843561798847,1089.47138671875,1109.9025451660157,0.015219319377924645,0.0024034950413351908,0.021201845218263182,-13.885863059479789,-15.013314495801565,1.1274514363217758,1113.7025146484375,1
2021-12-10,1113.7025146484375,1116.8955527047663,1100.7489847314073,1105.2328712872275,8364414,0.0010177553097237002,57.46667991366901,1094.0639892578124,1107.7375915527343,0.015859543451571145,0.005384779880352353,0.017950070181861566,-11.844183170944916,-14.379488230830237,2.535305059885321,1091.3736572265625,0
2021-12-13,1091.3736572265625,1120.5642045309762,1088.8146024741634,1120.2924973928066,12901733,-0.020049211641515963,51.79027951513136,1098.325927734375,1103.583203125,0.0010177553097237002,-0.011063548143777302,-0.006329879257383708,-11.89081936975299,-13.881754458614788,1.9909350888617983,1078.0125732421875,0
2021-12-14,1078.0125732421875,1089.7205393231307,1074.9553887174345,1077.944646457222,12991523,-0.012242446842934296,52.1788543422871,1098.1719482421875,1099.1072326660155,-0.020049211641515963,-0.01919253990592018,-0.01835721175747429,-12.857691246549848,-13.6769418162018,0.8192505696519525,1074.864990234375,0
2021-12-15,1074.864990234375,1089.267747138745,1069.3846036415657,1079.7564383300423,9366969,-0.0029198017592187986,38.59851441727599,1094.10478515625,1095.8303833007812,-0.012242446842934296,-0.01913196913125903,-0.017584965519666707,-13.719774794560408,-13.685508411873524,-0.034266382686883645,1088.769287109375,1
2021-12-16,1088.769287109375,1094.0231302341062,1072.8039773873268,1089.5845283011158,9761279,0.012935854271305391,49.08513169671072,1089.3446044921875,1094.4693603515625,-0.0029198017592187986,-0.005208070183304714,-0.0005281316678303893,-13.129670988362932,-13.574340927171408,0.4446699388084756,1060.0318603515625,0
2021-12-17,1060.0318603515625,1090.6264710688479,1050.7696168986836,1086.1199416955528,21049821,-0.026394413488746382,40.09410108574517,1078.6104736328125,1091.4608581542968,0.012935854271305391,-0.02879535034896441,-0.01722458082450873,-14.81015736602967,-13.821504214943062,-0.9886531510866092,1031.45263671875,0
2021-12-20,1031.45263671875,1049.7957435304404,1017.7517924627566,1049.7957435304404,14325846,-0.026960721372406793,38.07836146726005,1066.62626953125,1089.5042541503906,-0.026394413488746382,-0.05328259821886605,-0.0329765296592196,-18.237825132733178,-14.704768398501086,-3.533056734232092,1046.8065185546875,1
2021-12-21,1046.8065185546875,1062.5454064146618,1038.1784989493156,1046.8518030785813,12836561,0.014885687708144468,34.71080808642024,1060.38505859375,1087.8148681640625,-0.026960721372406793,-0.037697912401754574,-0.012805291746632141,-19.49067027206752,-15.661948773214373,-3.8287214988531453,1071.6490478515625,1
2021-12-22,1071.6490478515625,1074.276029474332,1051.6754577350616,1052.988828746117,17658543,0.023731729652557654,39.35438905540226,1059.7418701171875,1088.1477600097655,0.014885687708144468,-0.015162198337893895,0.011235922699796896,-18.268387969834066,-16.183236612538312,-2.0851513572957536,1071.2640380859375,0
2021-12-23,1071.2640380859375,1077.944583084397,1068.0030733980013,1075.2270326442374,9072401,-0.000359268518361322,45.46985268353794,1056.2408203125,1085.255877685547,0.023731729652557654,-0.012892664197727166,0.014223288368075515,-17.13328565770871,-16.373246421572393,-0.7600392361363184,1074.6837158203125,1
2021-12-24,1074.6837158203125,1083.3796623765666,1058.718285237532,1073.4155095265614,7886494,0.0031921894255733108,51.168385155565495,1059.17119140625,1084.3545715332032,-0.000359268518361322,-0.008918536396463672,0.01464590855560055,-15.775914560763567,-16.25378004941063,0.4778654886470619,1073.52880859375,0
2021-12-27,1073.52880859375,1077.038958550713,1063.4967281365457,1069.5884556164642,4017223,-0.0010746484845366444,48.618435498098975,1067.58642578125,1082.7410583496094,0.0031921894255733108,-0.008508266759460814,0.005566184309763411,-14.62479402640679,-15.927982844809863,1.3031888184030738,1086.2781982421875,1
2021-12-28,1086.2781982421875,1089.1995288788441,1074.7967758285763,1075.9516508475376,6374613,0.011876150454814827,47.60743843312651,1075.48076171875,1082.5825317382812,-0.0010746484845366444,0.003413750356725531,0.010039637070013097,-12.539209316406641,-15.25022813912922,2.711018822722579,1088.13525390625,1
2021-12-29,1088.13525390625,1095.60839765478,1078.8956544896844,1082.9266955421135,15425312,0.0017095580736754545,42.853327754170266,1078.7780029296875,1081.1218627929688,0.011876150454814827,0.006487142064783402,0.008673935648623399,-10.614166036892811,-14.323015718681939,3.708849681789127,1068.4786376953125,0
2021-12-30,1068.4786376953125,1089.2449463146104,1062.3642685656102,1087.0030029803643,29333171,-0.018064497166480953,38.06616415410386,1078.2209228515626,1078.31943359375,0.0017095580736754545,-0.009126048916359486,-0.009035518556331446,-10.553031244563272,-13.569018823858206,3.0159875792949347,1072.5775146484375,1
2021-12-31,1072.5775146484375,1079.710904759357,1068.8862272626782,1074.7741732718725,9477290,0.0038361805360622725,44.511996920576536,1077.7996826171875,1077.4113342285157,-0.018064497166480953,-0.004486512649822361,-0.004845212012003164,-10.057895211639106,-12.866794101414389,2.808898889775282,1088.74658203125,1
2022-01-03,1088.74658203125,1090.6036067166367,1070.4940456132024,1071.150790940942,5421611,0.015074963964830435,53.08350100956404,1080.8432373046876,1078.3454650878907,0.0038361805360622725,0.009645440427119123,0.007312202596808648,-8.26550809876312,-11.946536900884135,3.6810288021210145,1113.3173828125,1
2022-01-04,1113.3173828125,1114.6308734629547,1088.8145046450295,1094.2043208037267,10847728,0.022567970533059034,59.83544008163051,1086.25107421875,1080.0722106933595,0.015074963964830435,0.030780508738206036,0.02491717544511185,-4.806958496737707,-10.518621220054849,5.711662723317142,1118.526123046875,1
2022-01-05,1118.526123046875,1121.877776996668,1101.9267085410534,1115.0840198447643,11643813,0.004678576221649022,57.965608105988515,1092.329248046875,1081.2384765625,0.022567970533059034,0.03448605214542577,0.023982581302149475,-1.626976442303203,-8.74029226450452,7.113315822201317,1094.47607421875,0
2022-01-06,1094.47607421875,1111.4605249543165,1091.0791361515087,1110.1923187691705,14447422,-0.021501553099727788,59.45771651553332,1097.5287353515625,1080.3337707519531,0.004678576221649022,0.013090679796997629,-0.0027813951785369273,-1.0355188823284607,-7.199337588069308,6.163818705740847,1103.30810546875,1
2022-01-07,1103.30810546875,1113.2949007403674,1092.2342419850618,1101.020877531252,13112115,0.008069643053919107,72.12998887184577,1103.674853515625,1079.8140502929687,-0.021501553099727788,0.021757500904352023,-0.0003322971849062384,0.1442240792737266,-5.730625254600701,5.874849333874428,1104.2138671875,1
2022-01-10,1104.2138671875,1112.8193642531028,1094.2723568788356,1110.5547786779957,9246731,0.0008209508425256473,69.40742042966289,1106.768310546875,1080.4560607910157,0.008069643053919107,0.021988683537108367,-0.002308019966810182,1.139135037246433,-4.356673196231275,5.495808233477708,1112.1624755859375,1
2022-01-11,1112.1624755859375,1120.9489898132053,1102.8549498050875,1103.3079147818855,16205164,0.007198431965614649,65.46236230509334,1106.5373291015626,1082.163555908203,0.0008209508425256473,0.0277212437195391,0.005083557812678663,2.5397191069041583,-2.977394735604188,5.517113842508346,1141.8514404296875,1
2022-01-12,1141.8514404296875,1143.595254204983,1116.4427463358454,1119.2961508769274,14800442,0.026694808982930862,72.01583230789848,1111.202392578125,1085.5128784179688,0.007198431965614649,0.05190040867486245,0.027581877123620036,5.976450612183953,-1.1866256660465597,7.163076278230513,1148.28271484375,1
2022-01-13,1148.28271484375,1150.8644117443653,1136.0992618786104,1141.9192812349345,11856712,0.005632321496781056,72.53184945456991,1121.963720703125,1088.4885498046874,0.026694808982930862,0.05493320536058155,0.02345797253063675,9.113974957189384,0.8734944586006291,8.240480498588756,1149.95849609375,1
2022-01-14,1149.95849609375,1162.776052313962,1144.0026230998735,1148.146875628832,19930176,0.0014593803671667516,73.32406001481148,1131.293798828125,1092.984881591797,0.005632321496781056,0.05212662632531395,0.016498541126062083,11.601966894647603,3.0191889458100243,8.58277794883758,1155.959716796875,1
2022-01-17,1155.959716796875,1161.7344520199854,1149.0527486713804,1149.5057137125311,8036453,0.005218641127928025,72.17816789064753,1141.64296875,1099.2102355957031,0.0014593803671667516,0.05162750433306984,0.01254047757378185,13.897762036841186,5.194903564016258,8.702858472824929,1142.1683349609375,0
2022-01-18,1142.1683349609375,1160.5340832716051,1139.4281422634044,1157.0919805047831,6215029,-0.011930676852782485,65.98335941624353,1147.644140625,1103.9783264160155,0.005218641127928025,0.03459307817111146,-0.004771344592131577,14.437915668036567,7.043505984820319,7.394409683216248,1142.0777587890625,0
